 A little dated and plug in sink had up be prized open Amazing room on 11th Floor overlooking Canary Wharf Clean and roomy and good shower 
 Well the toilet was broke Bed was comfy
 Updated decor  Bed was comfy and room was very clean with everything you need 
 No water in the morning not air conditioning have to sleep with windows openNo Positive
 The bed was a bit hard but apart from that everything was perfect  Everything about the hotel 
No Negative The room was lovely and very comfortable 
 the room was too cold staff and everything was clean
No Negative Great 
 People smoking and coming through bathroom vents Bed was uncormfirtable
No Negative Location and view from our window
No Negative Bed was very comfortable tub Jacuzzi very nice to 
No Negative The room was large good price too Good location not far from the tube station all in all worth it
 Room furniture was tired and worn Room was a good size with a good view
 The bed was old the matress was very uncomfortable  The location was great so was the view 
No Negative Comfy bed helpful staff
 Amount you charge for overnight parking Like the view
 Trying to find the Hotel Friendliness of staff
No Negative Slight problem with room Hotel not to blame and staff moved us to another room very quickly and without any fuss 
No Negative Upgraded to river view thank you to the young man on reception location was very good
 The breakfast wasn t good The shower wasn t hot enough  The bed was comfortable The room was spacious 
No Negative Super location and my room was upgraded thank you
 Rooms need updating wall paper falling of walls and wood all chipped on bottom of doors Staff were helpful and we got a free upgrade on arrival
 Noise from the DLR from 5 30amNo Positive
No Negative Staff and cleaniness of the hotel was great 
 Small bed Rash from linen and hand soap  Nothing 
 Well overdue for a refurb Beds not as good as budget alternatives  Great location
 The price of drinks Paying to park your car as a guest The hotel could do with a little updating decor wise  Location and view from our room 
 Bit dated and bathroom wasn t great the bath would fill up the plug wasn t working Great location cheap and cheerful
No Negative Thankyou for the room ungrade It made our trip very special 
 breakfast over done foodNo Positive
No Negative Hotel slightly dated but clean Good location and helpful staff Evening meal is very good 
 Very dated hotel Rooms are not very nice at all Breakfast is terrible food  Very cheap hotel 
 Breakfast no one wanted to help A lot of money for nothing special  Location was good The bedroom was a good size for the middle of london
 No negatives at all  It was clean comfortable and convenient 
 A little tired in need of a refurbished soon  Really good nights sleep in room 1103 large room with good sized bathroom 
 Very dated room Bed nice staff nice very dated however for a Canary Wharf location price incredible marathon breakfast greatly appreciated
 Breakfast was not so good Sausages were poor quality coffee not good No Positive
 the porridge was awful was only just bought out from the kitchen yet was luke warm and so runny it was more like milk  room service was very quick
No Negative place looks tired worn upholstery in rooms Penny pinching cheap toilet rolls and towels no toilet brush etc
 EXTRA CHARGES FOR USE OF SWIMMING POOL DURING STAY ROOMS ARE CLEAN COMFY A TAD TIRED LOOKING
 Breakfast was very disorganised No Positive
 Staff Fawlty towers
 Furnichure is looking a little shabby  Location is perfect for Canary Wharf
 no heating decor tired good position
 Dirty windows Being so central
 It is all a bit tired and datedNo Positive
 Old electrics round pin plugs outdated and dangerousNo Positive
 Overpriced no free wifi in rooms poor soundproofing noise of trains slow lifts blocked toilet Proximity to O2
 Customer service The broken fixtures The wrong meals delivered Expensive rooms Very disappointed Nothing good to write
 Customer service The broken fixtures The wrong meals delivered Expensive rooms Not a lot
No Negative Great stay and very welcoming staff excellent location just one stop to O2 Arena
 The decor was horrendous and the staff were rue very overpriced The fact that it was close to the DLR
 Decor is dated and needs updating No Positive
 Hardy any plugs there was no double room left so had to have 2 single beds Not worth the moneyNo Positive
 The hotel needs some TLC overall is looking very tired  Good sized rooms breakfast had a good selection Staff were very friendly 
 Nothing Great location for the London Marathon
 Paying to use the pool is terrible and it s not like it s advertised Room was nice location was good
 two single beds no choice of pillows not a great nights sleep which I could have done with  everything else about the hotel was brilliant
 All was good  It was clean and tidy
 Cleaning around the room toilet area The mid week price and the pool
 Wifi should be free in rooms  We were given an upgrade Location
 LocationNo Positive
 The shower The bed
No Negative ALL GOOD THANK YOU
 TV remote didn t work All fine
 Rooms were cold Parking was expensive Friendly staff big rooms
No Negative Very professional staff Lovely room Lovely hotel
No Negative Staff were helpful
No Negative Decor lovely view nice quiet very comfortable
 Having to go home Love it
 The whole hotel needs refurbishments No Positive
 temperature control could be improved room was enormous overall better than excellent
 Breakfast was ok but could have been better  Close to the venue I needed to be at Close to tube station Lots of restaurants around 
 Breakfast left a bit to be desired  Room was upgraded Good view over the wharf 
 hotel a bit tired and room smelled a bit damp but wasn t  good location for meetings in and around canary wharf
 Beds food and management That u could smoke
No Negative The Hotel looks and feels very nice the staff are pleasant and helpful 
 The price on booking dot com was in s it was 20 more than it stated  Staff very friendly and accommodating
 dirtyNo Positive
 Loved everything Everything
No Negative I was staying twice in this hotel it was amazing staff was friendly food was yummy I will recommend this hotel 
No Negative Location is great and the view from the 8th floor was priceless
No Negative Close location to O2 Spacious clean room Friendly greeting by reception 
 21 extra for parkingNo Positive
 All very nice Near to the o2 areana
No Negative Bed was comfy and room was nice and clean was also given free room upgrade 
 Style of the hotel is a bit dated  Location was great Room was clean Staff was friendly
 Some areas need to be renewed Good location comfy hotel
No Negative Great value for money
 Didn t have a quiet room this time No Positive
 The breakfast wasn t great Was lovely even got upgraded as they had room
 Nothing  Good location for the 02 only one tube stop The room was really clean couldn t fault it at all 
No Negative Excellent very friendly staff hotel is well located and found it a real joy to stay in 
 Bath taps were installed in a strange way  Comfy bed and decent bathroom 
No Negative I got a free upgrade which was brilliant as I was staying for an interview Staff were lovely and check in check out was quick and simple
 I can t open windows air conditioning bad working  Lovely hotel close to the station Canary Wharf Big room very clean nice old English design 
No Negative staff gave us a free upgrade room staff and service were amazing
 My stay was to short Everything
 When I came to check in the language barrier didn t meet my requirements and from that moment on I didn t enjoy staying  The bathtub was nice 
No Negative room and facilities are very good
 However I didn t like the decoration and also the beds needs some modern in them I liked the area and the view
 Bed was the smallest and most uncomfortable we have ever experienced Location
No Negative Location and the Infrastructure
 Being near the tube line made it very noisy and little sleep was had would recommend requesting a room the other side away from it  Comfy bed
 Dated Laura on reception was very pleasant and same for concierge
 Worst hotel breakfast ever No Positive
 Unable to spoon due to dip inbetween 2 single beds not a double Felt like we were on a boat whilst at the bar awesome view of thames 
 No windows hot bedrooms The hotel room
 room is a bit dated and really hot couldn t open the windows Lovely room good view
 The staff were rude and didn t accept provisional driving license as ID but later accepted a debit card as IDNo Positive
 Parking is expensive Excellent location great room
 The fact that you need to pay extra for internet in room and for the use of the gym Location and cost were the key factors for choosing this hotel
 Ugly hotel dirty sheets on The bad horrible room service foodNo Positive
No Negative Excellent location Upgraded to massive room very impressed gym and small but usable pool as well 
 Found hair on the bed and bathroom Rude staff  Size of the room
 Bedroom was coldNo Positive
 No hairdryer and free wifi in the rooms very outdated furniture  Breakfast was a decent experience for that money in london 
 Bureaucracy for booking extension and impossibility to charge diner to the room Close from Canada Square clean and well maintained
 The reception staff was rude  the bed was comfy and nice location
No Negative Bed was very comfy 
 Nothing to fault Brilliant stay  The room and all facilities were fantastic 
 Just a little tiredNo Positive
No Negative Beautiful central hotel Staff were really friendly and extremely polite Excellent value for money and will be staying again 
 This is a very out dated and scruffy hotel the carpet and furnishings in the bedroom were in a dreadful stateNo Positive
 Old and tired everything works but its all just a bit shabby This is an old hotel and is slightly tired but overall it is very good value
 It was a nightmare the staff was so rude uncomfortable beds everything was just very awful Nothing at all
 We only Managed to get BBC1 and BBC2 on out T V but apart from that our stay was very plesent The views from the rooms over looking the London skyline
 Windows unable to be opened unless by staff room can get quite warm until window opened Location ambience
 Nowhere to watch football No Positive
 A C in the room was not working The room was always hot  Breakfast spread was good
 No sky sports Close to canary wharf
 Decor could do with an update Staff all friendly helpful
 Just needs a little T L C Would of had a fab view iff windows had been cleaned The restaurant s were very good
 Cold and dated Location
No Negative very organised very clean
 Air conditioning was terrible Hardly any teabags supplied THe room was suitable due to my disability
No Negative I loved the food at the restaurant 
 Uncomfortable bed loud area with poor sound isolation fitness studio costs extra No Positive
 No negatives Excellent reception staff and good room
 Extra cost for car park and pool Needs modernising rooms Comfortable
 The view A soft bed
 Needs a little TLC  The room was spacious and clean Loved the view Given higher floor as requested Thank you Bar staff excellent 
 The aircon wasn t working the room was 25c and wouldn t get any cooler  Large room with a big bath
 Unclean room broken bed insects in room wallpaper peeling broken wardrobe door  Location
 less noise from DLR RAIL but that would be difficult  RESTARAUNT FOOD V GOOD BAR GOOD STAFF EXCELLENT 
 The hotel has clearly seen better times Insects were crawling in the bathroom The room smelled moldy The wallpaper was coming of the wall No Positive
 Sauna what too dirtyNo Positive
No Negative Location was perfect room was clean tidy with a great view
 Team at breakfast were very poorly trained Service standards were very low Breakfast quality very poor  Check in and out was good Nice property 
 Room was too hot and the sheets were a bif rough and bed was uncomfortable because thet werd two singles pushed togdther  Location
No Negative Bedroom view was beautiful
 Nothing bad to say Room was very nice over looking the Thames and 02 and Canary Wharf
 WiFi didn t work for couple of hours but later resolved  Rooms view from the hotel staff was friendly near to tube station
 Everything Nothing 
 One of reception staff a lady never welcomes you with a smile always talks down to you but about from that all goodNo Positive
 Very noisy because the dockland trainline was very close by  Nice room with a great view over Canary Wharf and the docks 
No Negative Room 1113 great view 
 The room and gymNo Positive
 Decor Small uncomfortable bed Room too hot Aircon useless Location
 The bed was very hard and the duve was so thin could hear the people in the next room  The location
 Steak was not that well cooked for the price Proximity
 The traffic to the hotel was a bit hectic Some of the facilities were quite old The bed was comfortable
 Breakfast could have been better  Great looking hotel great location 
 Rooms were tooooo hot Temperature wouldn t go any lower than 23 degrees  Location was perfect for the 02 arena Easy to get to 
 It was quite dated and check in took an age The price and conveniance
 Long queue for breakfast Inefficient lifts it takes 15 min to go to the ground floor at 8am  Location and price
 TissuesNo Positive
 Room decor a bit dated now Good location and good service
 Nothing Beds and the View was excellent
 There were no outlets and I couldn t charge my electrical devices  The room was huge 
 Air conditioning didn t work well No Positive
 Metal from the matras was poking out and the pillows were very uncomfertable  Loved the view from our room 
  It was ok not that great
 Room smelt strongly of cigarette smoke and very tired decor  Convenient location
 Room freezing despite mobile heater Carpets dirty Lifts unreliable big room Upgrade
 I wish the price wouldn t be so high for me to enjoy the place more often  I like this hotel
 Needs a refurb and some much needed love Breakfast was poorNo Positive
 Old outdated decor terrible bed sink didn t drain properly  Breakfast was nice 
No Negative Hotel was very good Staff were efficient but not friendly Hotel reception was lacking a welcome atmosphere 
 Old ugly and need urgent updates They were charging even for wi fi  only location was good 
 River vew Yes bed extra comfort
 The bed was uncomfortable and the breakfast was not value for money the staff where friendly and the choice of food was hoid
 There was a rat at the restaurant I was eatingNo Positive
 Staff were not very welcoming They never smiled or made you feel welcome Comfortable rooms for price
No Negative Great location as we went to the O2 
 Nothing Excellent value
 Bed was awfulNo Positive
 nothing really acceptable for our purposes
No Negative Clean efficient and local to event we attended in Canary Wharf
 Restaurant closed two out of 3 nights Air conditioning noisy no control windows locked tired rooms Location
 Breakfast was worse ever no food and had to queNo Positive
 Being told no extra towels and nothing really explained The spa was lovely
 Nothing Views were good staff were nice
 Sink was blocked which meant I couldn t use at it all and air con didn t work Location and bar
No Negative Location was fab was upgraded on arrival room was beautiful with such a comfy bed i did not want to come home 
 Room a bit shabby Nice and convenient to tube
 Bit dated Jacuzzi was a nice touch also happy for the upgrade as it was a special weekend for me
 Breakfast very disappointing bacon looked grey  Good firm bed 
 Fine on the hole but third visit here looking bit tired on outside Handy one stop on tube to the o2
 Service from staff was atrocious  Better service 
 Poor quality breakfast Staff not very friendly  Location Free upgrade to a larger room 
 Interior looking slightly tired Location
 All staff encountered were grumpy None of them smiled  Bar open till late
 Bedroom was a bit small but it was a single room but all good otherwise Pizza staff and made me welcome and bar was open when I came in late
 Difficult to flush toilet had to try quite a few times Bathtub plug was stuck as well on the first evening but was fixed for the following day No Positive
 Nothing Comfy room brilliant location staff are so brilliant love the hotel
 Tired decor Noisy room Location
No Negative Very comfortable and convenient 
 the coronation chicken would have been nicer in a toasted pitta bread with a nicer garnish very clean room very helpful staff great location A 
 Np The window view 
No Negative The smell in the room was horrible I had to leave the window opened in order to have fresh air 
 The room is not clean the bed is not comfortable and the service is poor None
No Negative Very clean and tidy great location in the city 
 Nothing everything was fine Staff room and the service
 bed was okay but sprung mattress so a bit dated clean room warm great view
 All the staff was miserable Breakfast was sad Service in eating area was sad The bed was comfy Room was spacious Bathroom facilities was good
 BreakfastNo Positive
 The price to park The staff were very helpful the room was clean and the bed comfy
 The breakfast was poorNo Positive
 unfriendly staff  Location
 Food shocking both room service and restaurantNo Positive
 There were quite a few moths in the room and bathroom no windows were opened Location was good good sized comfortable room
 Hotel would benefit from refurbishment updated decor  Convenience to Canary Wharf tube just one station to O2 Arena 
 Room not very well maintained neither equipped bed not very comfortable absence of wifi in rooms had to go to the lobby to access it No Positive
 Beds weren t too comfy rooms are tired Breakfast was great
 Hotel is old and worn Also lots of noise from DLR train beside building  Good location
 Bed not very comfy Decor a bit dated  Location for the o2 was great Bar with view of the river was lovely
 Rooms are really tatty and tired looking No Positive
 Nothing Everything
 hotel and rooms dated  Cheap and location
 Looking very tired and of poor quality No water pressure for shower Location price
 bath robe  The pleasant views
 Nothing really Room was excellent with stunning views 
No Negative Staff were very helpful
 The hotel is a bit rough round the edges Not many staff  For rate that i payed the room was fairly large Hotel is handy for Canary wharf 
No Negative Shoddy in need of decor and they charged to use the pool 
 Manager They are not flexible
 A little noisy and bed could have been more comfortable Lovely views Cheap last minute room rate Great location
 Noise due to DLR and bed creaked when moved around Rooms showing signs of wear and tear  Location facilities and staff Shower excellent 
No Negative we did not expect a room with a view but we had one Price was great too 
 Ventilation in bedroom beacuse windows dont open Very good value for money with a good breakfast
 Parking expensive Location The view feel like home
No Negative The location
 The room was too hot The bed was comfy
 Free wifi is actually limited to 30 minutes then you have to pay or go to lobby where is free re connected after 30 minutes  Tasty breakfast
 Rooms are dated noise from DLR Location and price and parking
 The shower was one of those attached to the bath taps It was fine but difficult to get the temperature right  Very good position and good value
 Cooked breakfast was a disappointmentNo Positive
 Nothing I like the staff they are so friendly and helpfull
 Bed too hard Location pool
 The floor was softer than the bed terrible nights sleep  Great location if a little noisy as right next to DLR 
 No facilties of free car parking Overall fantastic and secure
 The room itself dated uncomfortable The location
 Paid wifi No Positive
No Negative Lovely place and affordable staff are welcoming also lovely food
No Negative Everything was good specially the breakfast Room was lovely Thank you
 The noise coming from outside through the window day and night Comfort
 The air conditioning unit did not work room was to hot so could not sleep properly set to 18 degrees but room was over 22 degrees No Positive
 The fact that if you want to extend your stay by several hours it costs too much I liked the views and the surroundings inside
 The cost of parking at the hotel Comfort and convenience for a short trip in therror city
 The view from the window wasn t as attractive as I imagined This was main reason for choosing this hotelNo Positive
No Negative Cold room
 The hotel and staff looked a little sad No Positive
 Breakfast was poor look warm water to make tea Staff could have been more helpfulNo Positive
 Booked single beds they were very narrowNo Positive
 The hotel is tired and needs a refit and the car park was very poor No Positive
 I think it s okay for older people but it s a bit dated for young couplesNo Positive
 The hotel looks great from outside but the rooms are looking tired now  The area the hotel is in a safe clean modern part of london
 Bit more modern Nice size room easy check in
 Parking could be a bit less expensive Clean
 Old building  The Swimming pool and sauna was great
 Check in was difficult restaurants were poorly staffed No Positive
 Weather was rubbish but hotel was fab  Fantastic service easy check in and amazing view Perfect location for weekend in London 
No Negative Excellent hotel nice location good views
 Hotel is tiredNo Positive
 Interior was old and out dated and could do with a refresh  Friendly staff and great location with fab views of canary wharf 
 Windows can t be opened  Nice staff Clean Good location 
 Worst mattress I ve slept on for years Solid wood base bed and mattress about 2 inches thickNo Positive
 n a alot
 Rooms dated and furniture need replacing big hotel with character Great views and very well priced 
 No mini bar in room Location is handy for the Wharf
 Rooms a bit tired and plumbing a bit temperamental Proximity to Canary Wharf
 The shower was poor no pressure so it trickled  I got a free upgrade to a suite It was nice 
 It is a bit faded glories Close to canary wharf
 no heating in room freezing cold got woken up to a maid trying to enter our room at 9am in the morning despite check out being 11am location
No Negative Very nice
No Negative Nothing
 Charging 5 if you want them to bring ice to the room I did not feel is a great service and there car park charge was steepNo Positive
 Thin walls heard noise from next door room Amazing location beautyful views
 you adevrtised a pool table on web it wasnt there no sports on either  room was lovely view was fab service was ok 
 It would have been nice if the pool and spa where open for longer Nice room good view efficient staff
 Dirty old every facilities such as gym pool parking will be extra charge  good location
 The shower temperature was very difficult to control either all cold or all hot  The staff did a great job accommodating our needs Great view 
 Staff were quite rude and despite booking a room with window on the booking com website I got a room without windows No Positive
 The hotel decor does need updating The location was very good staff friendly and the price was excellent 
 Rooms very old ripped wall paper shower not working properly rooms not cleaned over priced more like 65 per night not a 170 per night hotelNo Positive
 Facilities not even 1  Liked the bed and the area canary wharf for me is a city of dreams I dony live far from it but I love it
 Staff The check in staff are NOT welcoming at all They look so miserable Really really poor customer service Location
 The hotel is looking tired and needs a face lift The breakfast is very poor quality for the money Would expect free wifi in this day and age No Positive
 Everything Location
 An old very tired hotel drab decor and uncomfortable beds Very poor value for money  Nothing
 But souless food was awful and really busy and noisy Too big Comfortable and good value
 I could not use free wifi in room Only loby  Near the underground river 
 not enough staff on reception on both days I stayed there one member and queues of 5 to 6 people at any time very good value for money
 Nothing Everything
 I find the over night parking charges far too expensive  I have stayed here many times and I always find it comfortable and friendly 
 Carpets and decor tired  Frirndly staff location efficirncy
No Negative Happy
 SOME EQUIPEMENTS ARE DAMAGED DOOR BATHEROOM TAP OF THE BATH  THE VIEW SIZE OF THE ROOM
 Better shower Love the area
 Room smelt of smoke and was freezing cold Big room
No Negative Everything was excellent service staff A 
 The bathroom poor The kettle and breakfast quality poor Basically just payed for location Decor in the bathroom of room 1104 is disgraceful
No Negative Excellent view
No Negative spacious room river views
 The mattresses and the bathroom are very old The location and the view
 NOISE OF DLR AT NIGHT DISTURBED MY SLEEP AS IT WAS EXTREMELY LOUD EVERYTHING APART FROM OUTSIDE NOISE AT NIGHT BUFFET WAS GREAT
 Bad breakfast Bad rooms I took their most expensive room Carpet stains WHAT THE  Not much 
 A little tired but clean Great value for money
 Wifi connection is not for free in a room in 21 century is that real  Every day cleaning
 The bar and restaurant staff were very unfriendly and at times rude Good location within walking distance of the underground
 Windows were very dirty and a the room was quite old fashioned Could see the 02 from our room which was nice easy check in beautiful interior
 seems a bit outdated Location staff and affordable
 Docklands Light Railway DLR goes past from early in the morning Very noisy  Comfy bed Good location 
 Hot Breakfast Buffet was rather disappointing Location and price
 Drinks pricesNo Positive
 worn out carpets and whole floor smelled of cigarette smoke good location reasonable price
 Breakfast over priced Location Staff
 Breakfast cold rubbery and generally rubbish Complained and promised response Rung and followed up with three emails and still no responseNo Positive
No Negative Hotel was nice and clean Staff were friendly and polite Room was nice and spacious 
 No heatingNo Positive
No Negative The staff were friendly and helpful Loved the food and facilities 
 Found a hair in the bathroom Could do with some new decoration  Beautiful location easy to find 
No Negative Very comfortable and staff friendly Very quick to check in and best thing about this hotel was the option to smoke inside the rooms p
 Nothing Great location price and staff
 They can not charge any meal on the room even room service i have to pay it on the spot No Positive
 the room was coldNo Positive
 Very worn and tatty hotelNo Positive
 looks old a mechanical sound all night long position clean
No Negative Was upgraded to a suite many thanks
 Nothing everything was good Reception staff friendly and room upgrade
 Helpless staff requested some towels never came  Only place is good 
 Booked a double room with double bed but was given a room with two single beds pushed together  The view from the room was good and the balcony 
 Food was good but took nearly an hour to arrive after ordering The rooms were really comfortable and homely 
 Was supposed to be an executive suite but was stuck on the 8th floor rather than the upper floors No Positive
 Nothing View
 Lobby bar very cold drinks to expensive Breakfast to expensive  Location and value excellent Indian restaurant very nice 
 Restaurant and food Very old property not maintained well Location very near to CaneryWharf If your office is in this area can walk to office
No Negative nice easy book in and I was early
No Negative Location bar facilities
 the bar was freezing and our room was a little dirty and dusty the location is quite good
 Room was very cold Wifi wasnt free Not a good choice for business travel  Location
No Negative Loved the balcony off from our room And the pizzeria opening times
 Everything was more than expected have no likes We got upgraded for free the day of check in
No Negative price location 
 Staff could have been a bit more welcoming at the check in desk Not very smiley Clean tidy and a lovely room for the little money I spent on it
 Hotel is getting a little dated and in need of upgrading Value for money
 Needs updating decor very 80 sNo Positive
 Very coldNo Positive
 Expensive car parking wifi and other extras  Convenient location Room was fine if a little tired with great views 
 Very cold in the restaurant Good views from our room
No Negative Beautifull hotel
 Booked a twin room and the beds were not apart and couldnt be moved Bit difficult for two big guys  Good price and bar was open late 
 distance from airport taxi is outrage and a bunch of theives friendly staff and location to trains and metro subway
No Negative great location in canary wharf
No Negative Great location and friendly staff Walking distance to underground train and only 1 stop from o2
 No complaints  Staff were very helpful and friendly
 We heard a couple having sex in the room next door and they kept us up all night  Room
No Negative I like room service food was amazing 
 Quite cold in room at night Big room good views good breakfast
 The breakfast was awful wish I had chose the room only option  I liked the place where it was situated It was great for where I needed to be 
 Having to pay for wifi and an adaptor that s basic even for low tier hotels  Value for money 
No Negative Comfy bed bathroom was clean and bath was decent tv needed turning towards the bed other than that all in all great stay
 Decor is dated could do with an investment to modernise Especially where the hotel is located  Good value and close to tube
 carpets in corridors very tiredNo Positive
 Extremely Small room broken dresser broken chair tv fixed to wall where can t see Location
 Didn t eat anything there but the food was very pricey  Very clean and good sized room and bathroom 
No Negative Great View and amazing spiral staircase up to the bedroom Very spacious and comfortable Will definitely return when in London again 
 The heating in the room isn t the best The decor is a bit grubby  The rooms are quite large 
No Negative Nice staff me and my boyfriend were happy
 Foreign staff unable to speak english properly Unable to sort out anything have to ring central reservations having to pay for wifi No Positive
 staff service bathroom shower Nothing
 Hard to find the hotel Rooms were really big bit old fashioned though 
 Lighting in the bathroom was very dark  Spacious room Good location
No Negative loved the location bed was comfy and the room was spacious A 
No Negative The best is the reception people Great stuff 
No Negative Great hotel Old fashioned style in a modern building Nice breakfast Courteous Staff Would come back 
 Having to pay for the leisure facilities and towel These should have been included  The good was excellent 
No Negative Room was brilliant
 Nothing Have stayed here on numerous occasions and it is the one hotel I will always come back to as I love the location and the Vale from money
 Length of the Bed is bit small Location and Ambience
 Bed was hard and we had to search for extra bedding Beautiful clean friendly hotel
No Negative Location and value for money 
 nothing at all everything from the room to location a perfect stay and will definitely return
 Staff was rude Staff at the reception was very rude Also in the restaurant at the breakfast time staff was very rude 
 Breakfast was awful and the staff were mostly rude Relatively clean and reasonable location 
 Rooms were too hot due to the temperature control  Great location great staff
No Negative The retro feel the comfort and the price 
No Negative Convenientand good location Good price and value for money Familiarity I know what I m going to get
 Price little high for young couple Friendly staff very helpful
 Dirty uncomfortable broken air conditioning stuck at 28 8 cheap pillows dirty EVERYTHING nothing
 Wi Fi not free anymore Clean
 no all good quick clean and friendly
 dated interiors in bedroom dirty windows  Great location great price
 The Lifts could do with some attention I enjoyed the ambiance of the hotel although a little worn at the edges it does provide value for money
No Negative Good Price 
 I didn t like the staff they where so rude we didn t stay in the end I didn t like anything
 The hotel needs upgrade Parking on site and the room was perfectly clean
 Nsa The location was only one tube stop away from the 02
 Room was too hot No free wifi Shower head was loose Train nosie was very loud The entrance hall
No Negative Ambience and Courtesy
No Negative Very good price best location canary wharf Just awesome 
 Windows didn t close draft in room staff very rudeNo Positive
 Way too expensive for leisure Location ideal for business traveler
 The matressNo Positive
 No good towels no slippers breakfast not good Location and room with the view
 The staff checking us in The view
No Negative Excellent location and great value for money staff very friendly and helpful
 Room to small and no window Location was perfect
 Room was too hot Lovely hotel nice staff nice food location is walking distance from the tube Rooms are very comfy clean and spacious 
 There was nothing we disliked  Staff amazing very relaxed atmosphere
 Plug sockets not up to date  Good stay was comfortable enough 
 We ordered a sandwich and tea in the bar The bread was very stale and the tea was cold  Location room was clean 
No Negative Always a friendly stay
No Negative Nice room
No Negative Full comfort a pleasant environment Well trained excellent staff
No Negative Lovely room friendly staff
No Negative close to tube station is the only positive point small room have to pay for the internet wifi
No Negative Staff very helpful location close to train station and room was very quiet
 The cleaner Repeatedly knocking View from our window
 The room was too hot 27 5 degrees centigrade and had the noise from the trains The room was nice and close to the o2
 nothing to dislike Great location warm friendly atmosphere very helpful great restaurants at keen prices 
 We could not open the window and the heat was stifling  Cleanliness Staff and the facilities 
 N A Location
 N A Good location at a reasonable price
 surly unfriendly staff rooms badly need refurbishing air conditioning did not work could not clear the bath I could go on the location
 They didn t listen carefully and explain properly  The best was swimmingpool spa really appreciate 
 Expensive car park Wow a true first class hotel very helpful and friendly staff clean room
 none Quiet area cleanness
No Negative The room was ok But not enough coffee provided The tv remote too old did not work well Also the wondow should be kept open if too hot 
 The staff at the room service section are rude and unfriendly Especially the manger The location
 Bathroom sink was blocked and we had to ring to get it unblocked late at night  Within walking distance to the tube station
 In the bathroom the tap was very stiff  Style of room the view out of the window 
 Further away from O2 arena than I was lead to believe traffic problems The breakfast
 A bit noisy outside Friendly staff 
 Rooms are very dirty windows are too dirty Temperatures buttons not working No Positive
No Negative Could not fault the place Could not believe what I paid for my stay Would definitely go back again if I could get the same deal 
 Beds too hard and air conditioning didn t work so too hot Convenience of location
 derty to change everything
 6th floor was absolutely roasting and smelt damp We had to move rooms due to temperature being stuck on 34 degrees in the rooNo Positive
 No hair conditioner that s all  I loved the 12 th floor amazing view
 no air condition nothing
 Cost of parking Bar and food options
 Nothing The lovely room with a great view
No Negative The room we had was overlooking Canary Wharf had great views the swimming pool Gym were excellent staff very nice 
 Cleanliness of room  Location and that it had a pool
 had to go to reception 3 times coz card key didn t open the room door  location is good interior of hotel is v good 
 It s in need of an upgrade carpets in hallways and rooms but other then that very hoid Staff are friendly and the place is pleasantly clean
 n a location
 there was nothing I did not like pleasent staff
No Negative The hotel is unpretentious the staff friendly and there is a nice atmosphere You feel safe
 Car park it s expensive for the customer I like the room it s very clean
 No breakfast included in price which is not good Rooms excellent
 Bed was uncomfortable Great location
 Bit tired looking but still good for price Faint smell of of cigarette smoke location and price
No Negative Location very close to tube
No Negative THE WHOLE OF MY WAS MADE PEREFECT THANK YOU
No Negative Hotel location is good for a business traveler in the Canary Wharf place Near Canary Wharf station Also generally the place is nice
 Showers in older rooms are impossible to regulate Unusable  Value for money clean 
No Negative very cheap last minute
 Everything Nothing
 All was Fair Fitness centre can be free to access  Good Location Value for Money
 Staff not very helpful or flexible Size of the room Location
 No remote tv control Queeing for breakfast No Positive
 It was tired The jacuzzi bath didn t work Lots of peeling wallpaper Easy parking comfortable room
 Very poor breakfast buffet The suite upgrade
 All staff were great and breakfast was very good thanks It was my anniversary and our room on 11th floor room 1141 had a great veiw
 Staff were terrible no smiles were so abrupt and guidance was poor too Charged extra for 30 mins extra parking decent size room
 Extremely old fashioned and in need of refurbishment Locatio
 The furniture and the showers with their toileries need serious upgrade butlers service very poor The enviroment was great
 Airconditioning was not working hotel is old Location and size of the room
 Only 20min free wifi per day then you have to pay Overheated rooms air con not working Spacious rooms
 The hands wash basin in the bathroom was terribly dirty No Positive
 No free WiFi No free gym Service is pretty poor Food is terrible Beds are poor  The location
No Negative Best uk hotel stay 
 did not find anything wrong apart from the lifts being slow  very close to stratford and the o2 great shopping location
 Unfriendly staff damaged cheap decor The whole place felt like travelling back to the 80 s Cleanliness
 All staff are not qualified to work in a hotel  there was a Jacuzzi in the room very nice view 
 Hotel dining extremely limited only Italian Indian available  Having an ironing board in room is more useful 
 Nothing Location
No Negative lovely building and good location for the 02
 Queuing for breakfast Ease of getting to hotel from station Found it quiet as well 
 Nothing much to complain 1 lift wasn t working Location was really good Staff were very helpful 
 Room service Pizza very poor quality for the price No Positive
 It was old fashionedNo Positive
 Beds were horrendous Rooms need serious amount of work and money spent on them Very poor Not a lot
 Paid wifi in rooms a big minus for which I would think twice before booking again  The staff is very friendly and helpful 
 Room small bed small and un cleanNo Positive
 Rooms were a little dated Location
 Room was a bit cold but they provided a portable heater The room and the experience 
 Old Style bad confort noise bad service high price noisy climatisation street Light in the room broken toilets awful breakfast  No thing
 Noise from DLR ran right next to where our room was located in the hotel and ran all through the night so not much sleep Good location
No Negative Really nice rooms and polite froendly staff I would go back
No Negative Superb facilities and cheaper than the Premier inn 
 Noise from DLR Temperature control in room noise of system Location Size of room Bar area loungearea
 ironing board was old and brokenNo Positive
 windows rattled all night desk staff refused to book a taxi frayed carpets elegant decor
